Apartment_code,project_id,Project URL,project_name_eng,city_id_eng,region_id_eng,District_Residential_area_eng,allow_payment_by_cash,allow_payment_by_loan,project_latitude,project_longitude,publish_date,Construction_Completion_Percentage,sakani_beneficiary_price,non_sakani_beneficiary_price,apatment_area_meter,living_area,floor,bathroom_count,apartment_type_eng,number_of_rooms,master_bedroom_size,living_room_size,kitchen_size,guestroom_size,apartment_for_sakani_beneficiary,apartment_for_non_sakani_beneficiary,construction_status_eng
A00434,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,829921.0,1172202.0,187.5,320.0,0,8,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00435,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00436,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00437,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,829921.0,1172202.0,187.5,320.0,0,8,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00438,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1364641.0,237.51,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00439,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00440,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00441,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00442,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,808640.0,1150921.0,187.5,320.0,0,8,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00443,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00444,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,808640.0,1150921.0,187.5,320.0,0,8,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00445,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,808640.0,1105321.0,187.5,320.0,0,8,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00446,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00447,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,808640.0,1150921.0,187.5,320.0,0,8,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00448,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00449,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00450,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00451,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00452,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00453,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00454,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00455,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00456,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00457,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,931067.0,1273348.0,187.5,359.0,0,9,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00458,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,829921.0,1172202.0,187.5,320.0,0,8,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00459,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,829921.0,1172202.0,187.5,320.0,0,8,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00460,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,829921.0,1172202.0,187.5,320.0,0,8,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00461,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,829921.0,1172202.0,187.5,320.0,0,8,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00462,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,829921.0,1172202.0,187.5,320.0,0,8,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00463,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,500868.0,593076.0,194.86,33.31,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00464,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,500868.0,593076.0,194.86,33.31,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00465,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,703188.0,826428.0,260.44,44.52,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00466,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,489174.0,576718.0,191.72,24.91,0,4,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00467,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,497185.0,589393.0,194.86,33.31,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00468,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,497185.0,589393.0,194.86,33.31,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00469,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,497185.0,589393.0,194.86,33.31,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00470,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,334324.0,396328.0,131.03,22.4,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00471,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,250000.0,396328.0,131.03,22.4,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00472,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,440124.0,600495.0,127.58,21.81,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00473,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,250000.0,385891.0,127.58,21.81,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00474,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,250000.0,396328.0,131.03,22.4,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00475,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,250000.0,396328.0,131.03,22.4,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00476,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,392320.0,554324.0,131.03,22.4,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00477,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,397185.0,589393.0,194.86,33.31,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00478,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,250000.0,396328.0,131.03,22.4,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00479,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,250000.0,396328.0,131.03,22.4,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00480,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,250000.0,385891.0,127.58,21.81,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00481,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,250000.0,396328.0,131.03,22.4,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00482,36,https://sakani.sa/app/offplan-projects/36,Jeddah - Jadara Real Estate - Upper Jeddah,Jeddah,Jeddah,Prince Abdulmajid District,1,1,21.410327,39.280998,2021-01-25,0.0,250000.0,385891.0,127.58,21.81,0,3,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00483,35,https://sakani.sa/app/offplan-projects/35,Jeddah - Sani Al -Amiriya - Sunset Hills,Jeddah,Jeddah,Al-Fawaz,1,1,21.429778,39.285028,2021-01-25,85.0,714000.0,842914.0,250.0,87.95567,4,7,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00484,35,https://sakani.sa/app/offplan-projects/35,Jeddah - Sani Al -Amiriya - Sunset Hills,Jeddah,Jeddah,Al-Fawaz,1,1,21.429778,39.285028,2021-01-25,85.0,714000.0,842914.0,250.0,89.35674,0,7,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00485,35,https://sakani.sa/app/offplan-projects/35,Jeddah - Sani Al -Amiriya - Sunset Hills,Jeddah,Jeddah,Al-Fawaz,1,1,21.429778,39.285028,2021-01-25,85.0,714000.0,842914.0,250.0,90.19169,4,7,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00486,35,https://sakani.sa/app/offplan-projects/35,Jeddah - Sani Al -Amiriya - Sunset Hills,Jeddah,Jeddah,Al-Fawaz,1,1,21.429778,39.285028,2021-01-25,85.0,714000.0,842914.0,250.0,90.19169,6,7,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00487,35,https://sakani.sa/app/offplan-projects/35,Jeddah - Sani Al -Amiriya - Sunset Hills,Jeddah,Jeddah,Al-Fawaz,1,1,21.429778,39.285028,2021-01-25,85.0,714000.0,842914.0,250.0,86.77919,0,7,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00488,35,https://sakani.sa/app/offplan-projects/35,Jeddah - Sani Al -Amiriya - Sunset Hills,Jeddah,Jeddah,Al-Fawaz,1,1,21.429778,39.285028,2021-01-25,85.0,714000.0,842914.0,250.0,102.04741,4,7,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00489,35,https://sakani.sa/app/offplan-projects/35,Jeddah - Sani Al -Amiriya - Sunset Hills,Jeddah,Jeddah,Al-Fawaz,1,1,21.429778,39.285028,2021-01-25,85.0,714000.0,842914.0,250.0,100.98894,4,7,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
A00490,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,496980.0,496980.0,225.9,7.454,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00491,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,498960.0,498960.0,226.8,7.484,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00492,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,426650.0,426650.0,185.5,6.121,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00493,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,443210.0,443210.0,192.7,6.359,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00494,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,587880.0,587880.0,255.6,36.55,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00495,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,631120.0,631120.0,274.4,39.239,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00496,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,621621.0,621621.0,270.27,29.459,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00497,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,634202.0,634202.0,275.74,30.055,2,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00498,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,427731.0,427731.0,185.97,18.411,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00499,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,427731.0,427731.0,185.97,18.411,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00500,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,362010.0,362010.0,164.55,16.29,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00501,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,426696.0,426696.0,185.52,18.366,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00502,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,362010.0,362010.0,164.55,16.29,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00503,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,364562.0,364562.0,165.71,16.405,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00504,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,427731.0,427731.0,185.97,18.411,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00505,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,426696.0,426696.0,185.52,18.366,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00506,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,427731.0,427731.0,185.97,18.411,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00507,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,362010.0,362010.0,164.55,16.29,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00508,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,362010.0,362010.0,164.55,16.29,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00509,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,426696.0,426696.0,185.52,18.366,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00510,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,427731.0,427731.0,185.97,18.411,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00511,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,362010.0,362010.0,164.55,16.29,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00512,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,362890.0,362890.0,164.95,16.495,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00513,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,361812.0,361812.0,164.463,16.446,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00514,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,361812.0,361812.0,164.463,16.446,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00515,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,361812.0,361812.0,164.463,16.446,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00516,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,361812.0,361812.0,164.463,16.446,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00517,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,362890.0,362890.0,164.95,16.495,0,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00518,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,412436.0,412436.0,179.32,17.932,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00519,8,https://sakani.sa/app/offplan-projects/8,Taif - Supplies - Al -Fateh,Taif,Jeddah,As-Sail Al-Saghir,1,1,21.524833,40.508167,2023-08-21,0.0,412436.0,412436.0,179.32,17.932,1,0,apartment,0.0,0.0,0.0,0.0,0.0,1,0,Not started - selling on the map
A00520,58,https://sakani.sa/app/offplan-projects/58,Dammam - Sani Al -Amiriya - Sunset Hills,Dammam,Eastern Region,West Dammam,1,1,26.345556,49.988667,2021-01-25,95.0,864749.0,1207031.0,187.5,320.0,0,8,townhouse,0.0,0.0,0.0,0.0,0.0,1,0,Under construction
